transaction_hash,block_number,from_address,to_address,value,token_name,token_symbol,timestamp,gas,gas_price,nonce,input_data
0xafe3741aa129884f8642682bc5e16d6b8740e650b088bc5a1d1813ff4ab1db6c,20660027,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,6297718145770369115,Metis Token,Metis,2024-09-02 02:54:23,280729,670415565,605,deprecated
0x2136db584a1335f2a9675a66db5e466850f21f1d7bac61f596f575c5ea47f979,20660192,0xb50b26255a6a5efa4ef75eb978a92639da185564,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,247232580400098476,Metis Token,Metis,2024-09-02 03:27:23,296452,4257265102,2244,deprecated
0xbb37f947ebce9d425eef925db37344e33d33f5297402181cc910f8c6fb34d3b9,20660822,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,17886885023105994441,Metis Token,Metis,2024-09-02 05:33:59,166315,818103178,24938,deprecated
0xf8a97d6c57e22e1d879bc0361bc0fdd9952d9a0d5c89b728ba2735d7e58c5d03,20661370,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xc36442b4a4522e871399cd717abdd847ab11fe88,745528815216290916,Metis Token,Metis,2024-09-02 07:23:59,279670,1371533018,202,deprecated
0x3889b7feaa6f1bc6069a5cd72fbc1ee6191301c2d25cdd200ca56f99dd0efde5,20661487,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,31118035825295177711,Metis Token,Metis,2024-09-02 07:47:23,164828,2118560708,19741,deprecated
0x5fd844b2754025b9addad63b9574419a777cf073ccc6504b034e78c87833cc97,20661798,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xc36442b4a4522e871399cd717abdd847ab11fe88,16192462304648594285,Metis Token,Metis,2024-09-02 08:49:35,390328,5578098857,971,deprecated
0x374e8327a1debfef5bd2760e010487f1ae86ab9a5c63e24dc4a224a4f973175e,20661806,0xf072bbf692c9bce64745d8c282d6b107054da3ba,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,16192462304648594285,Metis Token,Metis,2024-09-02 08:51:11,373579,4875815123,972,deprecated
0x9e861c9985f398487ed64425ed749fe441e3ade5773d37b4707edd3eee0b433e,20661909,0x7b949c1d332ae5c4aa60d2ea09de5b95ca780630,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,50000000000000000000,Metis Token,Metis,2024-09-02 09:11:59,210760,3008527394,63,deprecated
0x4e00da57afa9df39fce26daabb2f56a85aaca066155ca60536e1e555fc3f7d73,20662084,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,49505266516946468596,Metis Token,Metis,2024-09-02 09:46:59,217537,3358045247,64,deprecated
0x5ae1350347ab23f70f8b6ca9d4e26ed1210b5a158fbac4ed3c1a5c00ff9224ae,20662654,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x74de5d4fcbf63e00296fd95d33236b9794016631,1601420801466938014,Metis Token,Metis,2024-09-02 11:41:47,392301,4605313921,21,deprecated
